,title,contents
10,출산후기와 함께 여기 졸업해요~*(출산후기 중복),   
11,출산한지 1년.. 34주6일 쌍둥이 자연분만 성공바이러스 드려요..^^*,"1년전 여름..어느날 갑자기, 두아이의 엄마가 되었답니다. 럴수럴수 이럴수!나란 여자, 미숙아 쌍둥이를 자연분만으로 낳은 겁없는 여자! 2013년 7월 16일(화)34주6일째 오후4시10분에선둥이 딸램 쏭양이2분 뒤에 후둥이 아들램 쏭군이. (당시 태명 쏭쏭이)이렇게 두놈이 내게 쏟아져나왔지요. 남편은 교육가고 혼자자던 나,아침 7시쯤부터 배가 싸알쌀 아팠는데 이슬도 양수도 안비쳐서 가진통이겠거니 하고 버티다가오전 11시경 병원에 연락했더니 간호사가 진통간격을 물어봤고, 어플상 3분~7분 이랬더니 화들짝놀라며당장오래서 그와중에도 머리감고 샤워하고 집안 단도리 후 가서 진통측정. 수치 100이 넘었고 자궁이 2센티 열렸다고.. 원장님은 임신 35주도 안된 상태라.. 만일을 대비 인큐있는 아산병원으로 가라며 소견서및 직접원혜성교수님과 통화해주시고 앰뷸런스를 불러 보호자도 없이 혼자 간 저이기에 간호사 한명을 딸려보내주셨네요.암튼 엠뷸런스에 실려 아산병원으로 이송. 랑이한텐 그제서야 바로 아산병원으로 오라고 전화했어요.아산병원 도착 오후 1시20분.주치의가 사전검사해보더니 선둥이는 이미 많이 내려와서 머리둘레를 재어볼수 없다며..재왕절개는 수술방 및 피를 섭외해야해서 시간이 오래걸리는데 애기들이 기다려주지않을것 같은데 자연분만할수 있겠냐고물었고, 평소 막연히 자연분만하리라 맘먹고 있었던 터라..아무거나 아기들에게 안전한 방법으로 해달라했죠. 3시쯤부터 본격적 진통시작해서 출산 오후 4시10분.담당간호사가 시키는대로 힘을 줬더니 애기가 쑥쑥 잘 내려와서 분만실 4시입장.10분만에 선둘이 출산, 2분후 후둥이...저도 이렇게 애기를 쑥 잘 낳으리라곤 생각지 못했네요.. 자궁문 2cm로 시작해서 4,6,8,10cm...진행이 빨라서 도착한지 세시간만에 속전속결!대부분의 사람들이 선망하는 무통주사도 없이..ㅋㅋ다행히 우리 둥이는 각각 2.27kg, 2.21kg폐호흡에 이상없어 중환자실엔 보내지지 않았고, 단지 저체중이라 모자동실이 원칙이지만신생아실에서 봐주기로 했네요.정말 감사하고 다행스러웠어요.아마도 엄마 뱃속이 넘 좁아 힘들어서 빨리 태어난것 같아요.. 출산후 입원실내려갔더니 저녁밥이 기다리고있더군요..정말 스펙타클한 하루였네요. 제가 경험한결과, 겁먹지않고 침착하면 순산에 보탬이 되는것 같아요.겁먹지말고 릴렉스 하시면 아마 모두모두 잘되실꺼에요.울둥이들 이제 담달이면 돌을 맞이하네요..넘 힘들지만.. 두넘이 하루하루 자라는것을 보면 뿌듯하답니다. 마지막으로 출생당시 둥이사진 투척합니다.모두들 순산하시길 바래요~^^*  "
12,"36주5일, 초산, 3키로, 자궁경부 안열려 힘들게 출산했어요",    
13,"이란성 남매둥이 출산후기(37주, 아산 원혜성샘,유도분만)","드뎌 후기 올려요~^^

5월 29일 37주 아산 원혜성샘께 유도분만했어요~^^
그 전날 10시부터 금식하고 담날 아침 6시30분까지 가서 입원접수하고 가족분만실 들어갔어요.

28주부터 조산기로 누워지냈고 둘다 머리 아래, 자궁문도 좀 열렸다해서 최대한 버텨보자 하신게 37주인데 어케 잘 버텼네요~ㅎ

첫째를 빨리 낳아서 둥이도 그럴거라 생각했는데 생각보다 힘들었네요~

내진하니 3센치 열렸다하고 이것저것 준비하고 10시부터 유도분만 질정제 넣고 기다렸어요~
진통이 조금씩 오길래 무통 맞고 했는데 선둥이 머리가 진입만하고 더이상 안내려와서 고생했어요~ㅜㅜ 글고 얼굴이 하늘보고있다고 돌릴때까지 기다리자고...
그래서 공운동 하라해서 계속 공운동>내진>공운동>내진 반복했네요~ㅜㅜ

그나마 무통 맞아서 내진해도 고통은 덜해서 살것같았어요.
근데 배고프고 졸리고 ㅜㅜ
자궁문은 다 열렸는데 선둥이는 안내려오고....
다들 경산부라 어느순간 확 내려올수있다고 준비하라는데..

결국 원샘 회진 돌면서 한번 낳아보자구 분만장 가자그러셔서 다들 준비하시고 분만장으로 들어갔어요.
무통이 넘 잘들어 진통 못느낀다고 무통끊고 진통 올때 힘주기 연습 계속하고...울 선둥이 힘주면 내려왔다가 힘안주면 다시 올라가고 ㅜㅜ

분만장에 있는 의사들 하는얘기 들으니 힘드네 어쩌네 안될것같네 등등 의학용어 섞어 말해도 안좋다는 분위기는 아니까...
그래서 원샘한테 보고하러가면 원샘은 자연분만 가능하다고 계속 힘주기 연습시키라한다고..
진짜 분만장 누워있는 30분간 수술실들어갈까봐 어찌나 걱정되는지...

그러다 드뎌 원샘 들어오시고 아래의사들한테 뭐라뭐라 하시더니 바로 흡입기 준비~
엄마 먼저 힘주고 원샘 아래서 애기 뽑고 위에서 배 누르고~

딸 세번 힘주니 쑥 나오고, 아들 두번 힘주니 쑥 나오네요~ㅜㅜ
원쌤이 분만장 들어오시고 5분만에 애둘을 꺼내시더라구요~!
진짜 전 첫째 낳을때도 안울었는데 배누르는게 넘 아파서 쌍둥이는 울면서 낳았네요~ㅎ 그래도 순식간에 끝나서 다행이었어요~
저녁 7시경 2분간격으로 다 낳았네요~^^
둘다 2.3키로로 건강히 나와서 인큐도 안들어갔어요~^-^♥

그리고 후처치할때 재워주시고 눈뜨니 가족분만실~
춥다하니 따뜻한 이불 갖다주시고 히터 틀어주시고~
30분만에 오한 끝나고 입원실 올라갔네요~
쌍둥이라 회음부 좀 많이 찢어지고 출혈 많았다고 계속 금식이라구 ㅜㅜ 이거 넘 힘들었어요~ 33시간동안 물도 못먹어서..
담날 아침부터 물이랑 밥먹고 좀 살것같더라구요~

솔직히 첫째는 자연진통와서 후다닥 낳았는데 후처치를 넘 못해서 한달동안 엄청 고생하고 아팠거든요~
그에비해 쌍둥이는 낳기는 힘들었지만 후처치를 넘 잘해줘서 오히려 애낳고 몸이 더 가뿐하네요~ 회음부도 첫째때 비하면 덜아프구요~ 이래서 큰병원 가나봐여~ㅎ 완전 만족하는중입니다.
울 신랑도 원샘 카리스마 있다고 완전 멋지다고 하네요~^^

쌍둥이 맘들 다들 힘내시고 홧팅입니다.~^-^
사진 올리고 갈께요~ㅎ"
14,[고은여성병원 출산후기]대박이와 만난 날," 

 올해 1월 대박이가 생긴 사실을 안 후 집 근처 병원에 다니다가 4월에 인천으로 이사를 왔습니다.
집에서 제일 가까운 고은여성병원으로 택해 다니던 중 산전검사를 시에서 지원받을 수 있다는 말에 병원을 잠시 옮기고자 했습니다.
30주쯤 배가 아파 다시 고은여성병원을 찾았고 조기진통이란 말씀에 집에서 안정을 취하였습니다. 막달검사 후 고은선 원장님께서 조산끼가 있는 것 같다고 하셔서 일주일마다 검진을 갔습니다. 35주가 지나고 언제든지 아기를 낳아도 된다고 하셔서 안심할 수 있었습니다.
38주가 되고 첫 내진이 있었습니다. 자궁경부가 길고 골반이 작다고 걱정을 하셨습니다.
39주 검진은 일이 있어서 가지 못하였고 예정일인 9월19일에 검진을 갔습니다.
추석연휴때는 충분했던 양수가 갑자기 확 줄어들었다고 하셨습니다.
내진결과 양수가 새고 있었던 것이었습니다.
바로 입원해야 한다고 하셔서 일하고 있던 신랑에게 콜하고 미리 싸놓은 출산가방을 가지고 입원했습니다.
태동검사와 항생제를 맞고 8시쯤 병실로 올라갔다가 11시에 다시 내려와 내진한 후 태동검사 질정제를 넣고 다시 올라갔습니다.
병실에 있으니 몸살이 몰려와 그날밤은 분만실에서 보내게 되었습니다.
새벽에 항생제를 맞고 오전 7시부터 촉진제를 맞기 시작한 후 약간의 진통이 오기 시작했습니다.
8시반경 원장님의 내진 후 아기가 위에 있고 골반도 항아리모양으로 자연분만이 어렵다는 얘기를 듣게 되었습니다. 분만실의 간호사샘들에게 조금만 더 노력하고 싶다고 했고 원장님께 보고 후 열심히 운동해 보라고 응원해 주셨습니다.
촉진제를 달고 아기가 내려오길 바라며 열심히 운동을 했지만 진통이 걸리지 않았고 자연분만이어렵다고 엄마도 중요하지만 아기도 중요하다고 하셔서 포기하고 수술하기로 결정했습니다.
고은선 원장님 덕분에 저희 대박이는 2.98kg으로 세상밖으로 나오게 되었습니다.
원장님께서 아기가 태변을 본 후 먹고 나왔다고 하셔서 저로 인해 스트레스를 받아 태변을 먹은 것 같아 마음이 아팠지만 원장님의 응급처치 덕분에 건강하게 나와 안심했습니다.
출산 후 팅팅부은 저의 다리를 보시고 병실에 오셔서 붓기정도를 보시더니 걱정하셨습니다.
자궁수축도 잘 되지 않아 지금도 자궁수축제를 먹고 있지만 원장님께서 많이 걱정도 하셨고 이런저런 조언도 많이 해주셨습니다.
또한 입원병동에 간호사선생님들도 잘 챙겨 주셨고 신생아실 선생님들도 저희 대박이를 많이 챙겨 주셨습니다.
그래서 무사히 입원생활도 마쳤고 검진때도 원장님께서 아기의 안부를 물어봐 주십니다.
대박이가 무사히 세상밖으로 나올 수 있도록 도와주신 고은선원장님 감사드리고 둘째가 생기면 그때도 잘 부탁드립니다^^"
15,"출산23일째 산후도우미,출장산후마사지후기"," ★ 클린 지역게시판을 위해~여러분의 협조바랍니다 ★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 확인하셔서, 규정위반으로 인해 카페이용에 불편겪는 일 없으시길 바랍니다. (참고로, 광고,홍보,낚시글은 강퇴 // 공구,벼룩,판매,양도,대여,구매대행,부동산거래글 등 유상거래글은 활동정지 // 이를 유도하는 구함글 등은 삭제됩니다) 2) 업체나 제품후기는 등급에 맞게 후기게시판에 이용후기를 올려주세요. 상담/예약/계약/답사/이벤트후기는 삭제됩니다. 3) 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.많은 협조 바랍니다. ^^    5월1일에 출산하고-집에서 산후도우미이모님과 산후조리하고있어요-출퇴근으로 다니시구요-마사지는 출장마사지로-이제까지 5회받았아요- 워낙 근육질몸매에;; 떡대며;; 등발이 장난아닌데다가-일주일째 접어들면서 붓기가 더 심해지는 특이한 체질이었어요너무너무 힘들었던 다리 ㅠ-ㅠ밤에 아기를 안아주려고 앉았다 일어설때마다다리가 찢어지는줄알았어요 아흑초기라- 유두도 많이 뜯겨서 아프고 이래저래 몸이 만신창이였는데-이제 23일차 붓기는 거의 다 빠지고-살은 전체 8키로가 빠졌고;; (10키로가 남은게 함정이지만요;;) 저는 미리 산후도우미 예약해두고, 출장산후마사지도 3월에 미리 예약해뒀어요-산후도우미는.. 집에서 하고싶어서 했는데-사실 너무 복불복이라.. 저희 이모님이 딱히 잘한다는게 아니라서 추천은 못드리겠어요저는 그냥... 맘 비우고있어요;;단하나 말씀드리면,, 업체는 정말 소용이없구요-이모님 추천받아서 직접 계약하세요;;  마사지는.. 정말 검색많이해서 예약해두고 지금 5회째받고-오늘 6회째 받아요-옥으로 기본관리해주시고 2시간관리인데-정말 신경 많이써서해주세요- 다리 붓기 많이빠지고 배 들어가면 누구보다 좋아해주시고 ㅠ-ㅠ수요일에 팩하고 얼굴달라진거 보고는 더 좋아해주셨던 ㅠ-ㅠ 상체관리-> 하체관리 -> 복부관리 -> 얼굴관리 -> 두피관리 -> 스트레칭후 마무리 였는데, 수요일부터 프로그램을 추가하셔서-얼굴도 기본 마사지관리에서- 모델링팩 추가해주시고-복부과 하체관리때- 핫젤 추가해서 랩핑해주시는것땜에-시간이 더 늘어났어요-이래저래 혼자 짐들고 다니실것도 많은데- 더 힘들실듯 ㅠ-ㅠ받는저는 좋지만요 그래서 상체관리 -> 복부관리 -> 복부 핫젤 랩핑 -> 얼굴관리 모델링팩 -> 하체관리 -> 허벅지 핫젤 랩핑 -> 두피관리-> 스트레칭 후 마무리 이렇게 되요- 일주일때되면서 남들은 붓기 빠질때-점점 더 붓고있어서원장님께서 많이 놀라셨어요;;배도 저는 거의 안들어간 상태라 장난아니었거든요친정엄마가 대놓고;; 둘째안나온거아니냐고 이랬어요;;남들보다 너무 심했던;;배는 차마 못찍고- 다리랑 얼굴 보여드릴께요 ㅠ-ㅠ   마사지받던날오전이에요 ㅠ-ㅠ 코끼리다리..  받고나서 찍었던사진;; 발가락이 생겼어요;;  병원서 3일째였는데-저는..집에와서 점점 더 심해졌으니..집에와서 그 부운얼굴 찍을수도없었고,.발 보시고 감안해주세요;;  모델링팩 받고나서 찍은거에요-전;; 화장한줄알았어요- 엄청환해진-;;  집에서 조리하시면;; 산후마사지는 꼭 받아보세요 전 정말 추천해요!! 아, 저는 마포구 성산1동 거주해요 :)출장산후마사지는 직접 짐이랑 베드까지 들고오셔서 하시는거라빌라는 1층만 가능하구요-여기 원장님은 서울 경기만 가능하시더라구요-업체별로 조건이 다 다르니 한번 다들 알아보세요-  ------------------------------------------혹시 제가 댓글 늦어지거나 하면- 블로그 후기보세요 :)http://blog.naver.com/lina214/220008108270     "
16,부산 순여성병원 출산후기*^^*,"2014년 9월 2일 사랑하는 우리 공주 보석이와의 만남 이야기를 들려드릴까 해요^^ 예정일이 9월 16일 이었던 터라 9월 1일 만삭 정기 검진을 다녀왔을 때도..담당 원장님이 아직 태동검사에서 자궁 수축이 전혀 없고, 추석 지나고야 나오겠다 하셔서 검진만 하고 집으로 돌아왔죠..그런데 그날 저녁 씻고, 자려고 마지막으로 화장실을 갔는데.. 소변이라고 하기엔 뭔가 이상한 물이 흐르는 듯한 느낌이었죠..이것이 말로만 듣던 양수인가.. 첫애고 경험이 없던터라.. 당황 또 당황을 했죠.. 그래서 급히 자고 있는 신랑을 불렀죠..경험이 없기는 신랑도 마찬가지.. 병원에 전화를 했고.. 병원에서는 양수인지 아닌지 와서 확인을 해야 한다며 오라고 하드라구요.. 그래서 정말 급히 지갑하고, 산모수첩만 챙겨서 새벽 1시 30분에 병원으로 향했답니다.. 병원에 도착해서 말로만 듣던 끔찍한 내진을 받고.. 양수가 맞다는 간호사 쌤의 말과 함께.. 진통없이 양수 터져서 온거라 48시간 안에 분만이 이루어져야 한다고 입원을 하라고 하드라구요..신랑과 저는 둘다 멘붕상태였죠.. 당일 병원 검진을 받았을 때만 해도 아직 멀었다고 했는데.. 이게 웬걸.. 새벽에 이런일이 생길 줄이야.. 9월 2일 새벽에 딱 38주가 되던 우리 보석이였죠..급하게 동의서 작성하고.. 이것저것 간호사 쌤이 말을 하는데.. 저의 정신은 이미 안드로메다에.. 신랑도 마찬가지였을 거예요.. 환자복으로 갈아 입고.. 침대에 누워 양팔에 주사 꽂고.. 피뽑고.. 관장하고.. 등등등.. 너무 순식간에 일어난 일이라 아직도 그때만 생각하면 무슨 정신이었나 싶네요..신랑과 저 둘다 마음의 준비가 안되어 있던 터라.. 추석 지나고 나오겠지 하고.. 여유롭게 있던 터라.. 이렇게 빨리 보석이가 나올 줄은 상상도 못했답니다..(친구들이나 주변 사람들이 보석이가 효녀라고.. 추석전에 나와서.. 엄마를 편하게 해주려 했나보다고^^)새벽4시 정도부터 자궁에 수축을 주기 위해 촉진제를 맞기 시작했어요.. 아랫배가 아파오는 기분나쁜 통증이 시작되고.. 7시가 지나고 8시가 지나고.. 9시가 되어 담당 원장님이 오셨고.. 저는 계속 진통을 느끼고 있었죠.. 담당 원장님도 천천히 진행시켜 보자고.. 진통은 점점 세지고.. 그러나 새벽에 병원에 갔을때 자궁문이 1센치도 안열렸다는 절망적인 간호사 쌤 말과.. 무통주사도 어느정도 자궁문이 열려야 놔줄수 있다는 2차 절망적인 말들..ㅠㅠ 결국 자궁문이 어느정도 열릴 때까진 쌩으로 진통을 느끼고 있었죠.. 오전이 다가도록 쌩으로 진통을 느끼고.. 손과 발이 떨리고.. 허리와 골반은 미치도록 아프고.. 신랑에게 무통을 외쳤답니다.. 만삭일 때도 허리와 골반이 너무 심하게 아팠던 터라.. 혹시나 디스크가 의심되면 무통을 못놔준다는 3차 절망적인 말..ㅠㅠ 저는 무조건 무통주사를 놔달라고 외쳤고.. 결국 무통으로 잠시나마 천국을 경험했죠.. 그러곤 중간중간 내진으로 자궁문이 얼마나 열렸는지를 확인하며.. 오후 3시 18분 2.72키로 조금은 작게 우리의 공주님 보석이를 맞이했답니다.. 그날만 생각하면.. 지금도 어떻게 제가 애를 낳았는지 기억도 안나네요.. 신랑말에 의하면 평소 저보고 엄살이 좀 심하다고 했고.. 애 낳겠냐며.. 제왕절개까지 생각했었다 하드라구요.. 그래도 끝까지 잘 참고.. 견디드라며.. 역시 엄마의 힘인가보다며.. 토닥토닥 해주더라구요.. 8월 말까지 직장을 다니면서 외근을 많이 다녀서 그런지 초산치곤.. 그리고 유도분만 치곤 빠르게 진행이 됐고.. 빨리 애를 낳은거 같아요.. 마지막에 얼굴로 힘을 줘서 실핏줄이 다 터지고.. 마지막 힘을 어떻게 줬는지.. 그 때의 고통이 아직도 생생하지만 천사같은 우리 보석이를 만난걸 생각하면.. 45일이 지난 지금은 조금은 여유를 가져보게 되네요.. 다행히 신랑이 아는 지인이 있어서.. 분만 도와주신 수간호사 쌤께도 정말 감사드려요.. 그분이 오시자 급속도로 진행이 된거 같아요.(성함이 김정순(?)숙(?) 수쌤이었던거 같은데.. 기억이 가물가물ㅠㅠ). 너무 옆에서 으쌰으쌰를 잘 해주셔서 힘도 더 잘 줄 수 있었던거 같구요.. 우리 보석이 잘 받아주신 조창호 원장님께도 감사드려요.. 무뚝뚝해 보이나 의외로 섬세하고.. 친절하게 잘 해주시고.. 중간에 장염으로 입원도 한번 했었는데.. 내과 담당임에도 매일 아침 오셔서 안부 물어주시고^^ 감사감사 합니다^^ 그렇게 출산이 끝나고.. 2박 3일 입원 후 본관 산후 조리원으로 가게 되었습니다.. 조리원에 자리가 없어 입원실에 이틀 있다가 올라갈 수 있었어요ㅠㅠ 이렇게 후기 쓸 줄 알았으면 사진도 좀 찍고 하는건데.. 아쉽네요.. 조리원은 말 그대로 산모들이 조리하기에 최적화되어 있었어요.. 아침먹고 간식, 점심먹고 간식, 저녁먹고 야식.. 뒤돌아서면 먹는 시간이었죠.. 아니면 수유콜에.. 아니면 조리원 프로그램.. 하루가 어떻게 지나가는지 후딱후딱 가드라구요..밥이랑 간식, 야식 나오는 것도 좋았고.. 추석 연휴가 끼어 있어서 그런지 프로그램은 많이 참석하지 못했구요.. 관리 받는 것도 당일날 아침에 콜을 해주셔서.. 손님이 온다고 선약이 많이
있어서.. 저는 피부리프팅 한번과 배와 발마사지 한번 정도 밖에 받지 못했네요.. 추석연휴라 조리원에서 가족들이랑 손님들 맞이한다고 정신도 없었고.. 2주가 어떻게 지나갔는지.. 집에와서 생각해보면 그때가 그립기만 하네요.. 주변에서 다들 집에가면 전쟁이라고 하는데.. 지금도 전쟁 치르는 중이구요.. 친정엄마가 잠시 오셔서 이렇게 글을 남기고 있네요.. 그래도 하루하루 커가는 보석이.. 우리 유송이를 생각하면 매일매일 기쁘답니다*^^*  아직 출산 전이신 산모님들 홧팅.. 대한민국 엄마들 홧팅입니다..*^^*   사진은 막 태어났을 때와 조리원에서의 모습이예요*^^*
 "
17,굿사마리탄 늦은 출산 후기,   
18,"미즈나래 감성분만 여아 2,92키로 출산후기~~",
19,40주3일!! 자연출산으로 태양이를만났지요~^^,
20,임당재검사 그리고 출산용품 하나씩 준비하기," ★수다방 이용 전, 꼭 확인해주세요★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글/이벤트 스크랩/보험가입사은품 낚시글 등은 게시불가합니다. 3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,구인구직,영업사원·홈스쿨선생·베이비시터·가사 도우미 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 각 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.5) 수다방 성격에 맞지않는 이탈글은 이동 또는 삭제됩니다. (예: 임신을기다리는맘들수다방->임테기 두줄사진 등 임신확인문의글, 싱글방->이혼문의글, 외동아방->둘째찬반논쟁글, 예비신부의 임신얘기->낙태고민글, 박람회관련 질문과 후기글등은 박람회게시판으로 이동)많은 협조 바랍니다. ^^   저번주 임당검사 147이 나와서 오늘 재검하러 병원에 갔다 왔어요(140 기준)주변에서 재검에서는 정상나오는 경우 많다면서 격려를 해줬지만, 불안한 마음을 어쩔 수 없었죠~아침부터 가서 FBS(공복전 혈당수치), 1,2,3시간 후 채혈을 했는데 결과가 당일 나와서 알려주더라구요FBS- 77 / 1차혈당- 147 (190기준)/ 2차 혈당- 119?.....(기억이 가물가물)쌤이 가뿐하게 통과했다고 걱정안하셔도 된다는말에 어찌나 고맙던지 ㅠ그래도 이번기회에 식단조절 좀 해야겠어요- 27주인데 벌써 10kg나 쪘다는 -.-;;집에 돌아오는길에 어찌나 허기지던지 손이 덜덜덜 떨린채로 폭풍식사, 그리고 폭풍 과일 흡입했네요^^그리고 6월말 출산 예정인데 이제 차츰 출산용품 구입하구 있어요얼마전엔 박람회가서 베넷저고리2, 유팡소독기(벌써 샀네요 ㅋㅋ), 가제손수건 30, 튼살크림, 바디슈트4,우주복, 손발싸개, 모자구입했어요오늘은 인터넷으로 방수매트 샀는데 넘 싸게 잘 산거 같아요- 제가 좋아하는 심플한 디자인~^^매일같이 출산용품 준비때문에 폭풍 검색중인데 임신맘방에서 많이 배우고 가요암튼, 오늘 임당 재검 패쓰해서 기분이 넘 좋네요^...^저처럼 재검 앞두신 분들 넘 불안해 하시지 마세요~~ 재검때엔 정상으로 나오는경우가 많으니까요그럼 모두 굿밤^.^"
21,둘째출산은 첫째보다 수월할까요?? ㅠㅠ,"5년전 첫째를 임신하고 출산할때까지 여기서 정말 많은 질문과 글을 쓰면서 도움 많이 받았는데 육아가 뭔지 맘스에 글남길새도 없이 5년이 훅 지나갔네요...첫째도 34세라는 적지않은 나이에 낳아서 둘째를 낳을까말까 고민을 하다가 해외이주가 잦은 아빠 직업때문에 큰애에게 평생 친구도 만들어줄겸 3식구보다는 짝수가 짝궁 맞추기도 좋을거 같고 ㅋㅋㅋ 아이가 너무 자기중심으로만 자라는것같아 여러 고민끝에 40이란 나이에 둘째를 갖기로 남편과 의견을 맞추기가 무섭게 그 달 둘째아이가 찾아왔어요...이 나이에 임신이 제대로 될까 안되면 시도하다 말지 뭐 이런 마음으로 있었는데 선뜻 찾아와준 둘째에게 정말 너무도 감사하고 축복스러웠지요.. 늦은나이 임신이라 그런지 첫째때는 없었던 입덧도 꽤 오랫동안 있었고 16주 정도 넘어가니 몸도 갑자기 힘들어지고 임신전으로 돌려놨던 내 몸이 또다시 미쉐린 타이어 캐릭터가 되어감을 보면서 걱정은 되지만 오늘로 28주 2일이 됐고 3달쯤후면 만나게될 아가때문에 너무너무 설레고 기다려지네요...쿼드검사, 임당, 혈압 모두 정상으로 나와 참으로 감사했는데 첫째때도 경부길이가 짧아 36주만에 아이가 낳왔는데 둘째때도 마찬가지로 조기진통과 경부길이가 짧아 절대안정을 하라는 의사선생님 말씀에 조심조심 지내려하지만 첫째가 있다보니 그것도 여의치않네요...둘째 경산부인 맘님들 배가 확실히 첫째때보다는 많이 나오나요? 저 28주인데 첫째아이 34주때쯤 배크기는 되는거 같아요... 몸무게도 벌써 9키로나 늘었고... ㅠㅠ첫째때 20키로 넘게 쪘던 악몽같은 기억이 있어서 둘째때는 몸무게 조절 잘하리라 마음먹었는데 조산기로 가벼운 산책도 되도록이면 피하라는 말씀에 먹고 집안에만 있다보니 조절도 못하겠고 첫째때만큼 살찔까봐 걱정되네요... ㅋㅋㅋ첫째때 준비없이 아이가 나와서 무통도 못맞고 36주만에 6시간정도 진통하고 노산에 초산 비교적 순산했는데 이번에는 진통 최대한 짧게하고 수월하게 아이 낳았으면 좋겠어요.. 한번 해봐서 그 고통이 얼마나 엄청난지 알기에 첫째때보다 솔직히 조금 더 무서워요... ㅠㅠ 임신질문방이지만 딱히 질문하려고 글썼다기보다 다시 임산부가 되어 이 방에 들어오니 감회가 새로워 글 남겨요.여러 임산부들 막달까지 화이팅해서 모두모두 순산하시길 바랍니다!!  

출산후기방에 올렸던 사진이예요... 생후 7일째 큰딸이네요... 지금 한국나이로 6살 됐어요... 어릴때 모습 남아있나요???에휴.... 둘째 낳을 생각하니 첫째가 갑자기 불쌍해지고 잘해줘야지 했는데 방금도 목욕하다 잠깐 한눈판 사이 캘리포니아 베이비 500미리짜리 샴푸 반정도 남아있던거 거품목욕한다고 욕조에 다 부어버린 딸을 발견하고 순간 화를 못참고 무지하게 야단치고 자라고 방에 들여보냈네요... 임신해서 그런지 쉽게 예민해지고 화도 잘나고 그래요... 저만 그런거 아니라고 제발 말씀해주세요... ㅠㅠ참, 30주부터 출산까지 어떤 검사가 있나요?? 첫째를 독일서 낳아 한국 산부인과 시스템을 잘 모르겠어요.. 거기서는 정밀초음파도 없었고 한국서 기본적으로 하는 검사 건너뛴게 많았어요.."
